mined_at,handle,tweet_id,tweet_id_str,created_at,year,month,day,day_of_week,hour,minute,retweet_count,source,text
2020-06-16 23:00:45.281215,Bot_Corona_V,1272475690143830016,1272475690143830016,2020-06-15 10:27:00+00:00,2020,6,15,0,10,27,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @radibraz: Ate quando esa qurentena? Se tem coronavírus no esgoto (que vem das nossas casas)? Chega de #hipocrisia #Covid nao eh #aids.…
2020-06-16 23:00:47.235808,Bot_Corona_V,1272475690143830016,1272475690143830016,2020-06-15 10:27:00+00:00,2020,6,15,0,10,27,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @radibraz: Ate quando esa qurentena? Se tem coronavírus no esgoto (que vem das nossas casas)? Chega de #hipocrisia #Covid nao eh #aids.…
2020-06-16 23:00:47.571151,EdgarSeverSil,1272485057673003009,1272485057673003009,2020-06-15 11:04:14+00:00,2020,6,15,0,11,4,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vírus no Brasil, Manipular informações reais e verdadeiras sobre a Péssima Situação Brasileira no COVID-19 é tu ajudar na Vitória da Democracia? Deixa de tua Idiotice Carla!"
2020-06-16 23:00:48.188245,EdgarSeverSil,1272485057673003009,1272485057673003009,2020-06-15 11:04:14+00:00,2020,6,15,0,11,4,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vírus no Brasil, Manipular informações reais e verdadeiras sobre a Péssima Situação Brasileira no COVID-19 é tu ajudar na Vitória da Democracia? Deixa de tua Idiotice Carla!"
2020-06-16 23:00:47.235808,EdgarSeverSil,1272485057673003009,1272485057673003009,2020-06-15 11:04:14+00:00,2020,6,15,0,11,4,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vírus no Brasil, Manipular informações reais e verdadeiras sobre a Péssima Situação Brasileira no COVID-19 é tu ajudar na Vitória da Democracia? Deixa de tua Idiotice Carla!"
2020-06-16 23:00:44.962245,EdgarSeverSil,1272485057673003009,1272485057673003009,2020-06-15 11:04:14+00:00,2020,6,15,0,11,4,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vírus no Brasil, Manipular informações reais e verdadeiras sobre a Péssima Situação Brasileira no COVID-19 é tu ajudar na Vitória da Democracia? Deixa de tua Idiotice Carla!"
2020-06-16 23:00:46.641989,EdgarSeverSil,1272485057673003009,1272485057673003009,2020-06-15 11:04:14+00:00,2020,6,15,0,11,4,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vírus no Brasil, Manipular informações reais e verdadeiras sobre a Péssima Situação Brasileira no COVID-19 é tu ajudar na Vitória da Democracia? Deixa de tua Idiotice Carla!"
2020-06-16 23:00:44.603639,EdgarSeverSil,1272485057673003009,1272485057673003009,2020-06-15 11:04:14+00:00,2020,6,15,0,11,4,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vírus no Brasil, Manipular informações reais e verdadeiras sobre a Péssima Situação Brasileira no COVID-19 é tu ajudar na Vitória da Democracia? Deixa de tua Idiotice Carla!"
2020-06-16 23:00:46.229831,EdgarSeverSil,1272485057673003009,1272485057673003009,2020-06-15 11:04:14+00:00,2020,6,15,0,11,4,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vírus no Brasil, Manipular informações reais e verdadeiras sobre a Péssima Situação Brasileira no COVID-19 é tu ajudar na Vitória da Democracia? Deixa de tua Idiotice Carla!"
2020-06-16 23:00:45.724826,EdgarSeverSil,1272485057673003009,1272485057673003009,2020-06-15 11:04:14+00:00,2020,6,15,0,11,4,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vírus no Brasil, Manipular informações reais e verdadeiras sobre a Péssima Situação Brasileira no COVID-19 é tu ajudar na Vitória da Democracia? Deixa de tua Idiotice Carla!"
2020-06-16 23:00:47.884337,EdgarSeverSil,1272485057673003009,1272485057673003009,2020-06-15 11:04:14+00:00,2020,6,15,0,11,4,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vírus no Brasil, Manipular informações reais e verdadeiras sobre a Péssima Situação Brasileira no COVID-19 é tu ajudar na Vitória da Democracia? Deixa de tua Idiotice Carla!"
2020-06-16 23:00:45.281215,EdgarSeverSil,1272485057673003009,1272485057673003009,2020-06-15 11:04:14+00:00,2020,6,15,0,11,4,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vírus no Brasil, Manipular informações reais e verdadeiras sobre a Péssima Situação Brasileira no COVID-19 é tu ajudar na Vitória da Democracia? Deixa de tua Idiotice Carla!"
2020-06-16 23:00:44.962245,EDGARSEVER,1272492882583265280,1272492882583265280,2020-06-15 11:35:19+00:00,2020,6,15,0,11,35,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @EdgarSeverSil: @CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vír…
2020-06-16 23:00:46.229831,EDGARSEVER,1272492882583265280,1272492882583265280,2020-06-15 11:35:19+00:00,2020,6,15,0,11,35,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @EdgarSeverSil: @CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vír…
2020-06-16 23:00:46.641989,EDGARSEVER,1272492882583265280,1272492882583265280,2020-06-15 11:35:19+00:00,2020,6,15,0,11,35,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @EdgarSeverSil: @CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vír…
2020-06-16 23:00:47.884337,EDGARSEVER,1272492882583265280,1272492882583265280,2020-06-15 11:35:19+00:00,2020,6,15,0,11,35,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @EdgarSeverSil: @CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vír…
2020-06-16 23:00:44.603639,EDGARSEVER,1272492882583265280,1272492882583265280,2020-06-15 11:35:19+00:00,2020,6,15,0,11,35,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @EdgarSeverSil: @CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vír…
2020-06-16 23:00:47.235808,EDGARSEVER,1272492882583265280,1272492882583265280,2020-06-15 11:35:19+00:00,2020,6,15,0,11,35,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @EdgarSeverSil: @CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vír…
2020-06-16 23:00:45.281215,EDGARSEVER,1272492882583265280,1272492882583265280,2020-06-15 11:35:19+00:00,2020,6,15,0,11,35,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @EdgarSeverSil: @CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vír…
2020-06-16 23:00:45.724826,EDGARSEVER,1272492882583265280,1272492882583265280,2020-06-15 11:35:19+00:00,2020,6,15,0,11,35,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @EdgarSeverSil: @CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vír…
2020-06-16 23:00:47.571151,EDGARSEVER,1272492882583265280,1272492882583265280,2020-06-15 11:35:19+00:00,2020,6,15,0,11,35,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @EdgarSeverSil: @CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vír…
2020-06-16 23:00:48.188245,EDGARSEVER,1272492882583265280,1272492882583265280,2020-06-15 11:35:19+00:00,2020,6,15,0,11,35,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @EdgarSeverSil: @CarlaZambelli38 @jairbolsonaro Matar pessoas por Zonar com o Tratamento Sério e Responsável com as Vítima do Corona Vír…
2020-06-16 23:00:47.571151,Bot_Corona_V,1272526830885646343,1272526830885646343,2020-06-15 13:50:13+00:00,2020,6,15,0,13,50,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @Roma_Siqueira: Jornalistas e esquerdistas insistem na narrativa BOLSONARO GENOCIDA! Ajude seus amigos e familiares a conhecerem a verda…
2020-06-16 23:00:47.235808,Bot_Corona_V,1272526830885646343,1272526830885646343,2020-06-15 13:50:13+00:00,2020,6,15,0,13,50,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @Roma_Siqueira: Jornalistas e esquerdistas insistem na narrativa BOLSONARO GENOCIDA! Ajude seus amigos e familiares a conhecerem a verda…
2020-06-16 23:00:46.641989,Bot_Corona_V,1272526830885646343,1272526830885646343,2020-06-15 13:50:13+00:00,2020,6,15,0,13,50,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @Roma_Siqueira: Jornalistas e esquerdistas insistem na narrativa BOLSONARO GENOCIDA! Ajude seus amigos e familiares a conhecerem a verda…
2020-06-16 23:00:44.603639,Bot_Corona_V,1272526830885646343,1272526830885646343,2020-06-15 13:50:13+00:00,2020,6,15,0,13,50,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @Roma_Siqueira: Jornalistas e esquerdistas insistem na narrativa BOLSONARO GENOCIDA! Ajude seus amigos e familiares a conhecerem a verda…
2020-06-16 23:00:48.188245,Bot_Corona_V,1272526830885646343,1272526830885646343,2020-06-15 13:50:13+00:00,2020,6,15,0,13,50,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @Roma_Siqueira: Jornalistas e esquerdistas insistem na narrativa BOLSONARO GENOCIDA! Ajude seus amigos e familiares a conhecerem a verda…
2020-06-16 23:00:45.281215,Bot_Corona_V,1272526830885646343,1272526830885646343,2020-06-15 13:50:13+00:00,2020,6,15,0,13,50,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @Roma_Siqueira: Jornalistas e esquerdistas insistem na narrativa BOLSONARO GENOCIDA! Ajude seus amigos e familiares a conhecerem a verda…
2020-06-16 23:00:47.884337,Bot_Corona_V,1272526830885646343,1272526830885646343,2020-06-15 13:50:13+00:00,2020,6,15,0,13,50,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @Roma_Siqueira: Jornalistas e esquerdistas insistem na narrativa BOLSONARO GENOCIDA! Ajude seus amigos e familiares a conhecerem a verda…
2020-06-16 23:00:44.962245,Bot_Corona_V,1272526830885646343,1272526830885646343,2020-06-15 13:50:13+00:00,2020,6,15,0,13,50,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @Roma_Siqueira: Jornalistas e esquerdistas insistem na narrativa BOLSONARO GENOCIDA! Ajude seus amigos e familiares a conhecerem a verda…
2020-06-16 23:00:45.724826,Bot_Corona_V,1272526830885646343,1272526830885646343,2020-06-15 13:50:13+00:00,2020,6,15,0,13,50,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @Roma_Siqueira: Jornalistas e esquerdistas insistem na narrativa BOLSONARO GENOCIDA! Ajude seus amigos e familiares a conhecerem a verda…
2020-06-16 23:00:46.229831,Bot_Corona_V,1272526830885646343,1272526830885646343,2020-06-15 13:50:13+00:00,2020,6,15,0,13,50,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @Roma_Siqueira: Jornalistas e esquerdistas insistem na narrativa BOLSONARO GENOCIDA! Ajude seus amigos e familiares a conhecerem a verda…
2020-06-16 23:00:47.884337,Bot_Corona_V,1272568897380769793,1272568897380769793,2020-06-15 16:37:22+00:00,2020,6,15,0,16,37,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @LobodoLago: Ô @jairbolsonaro , liga lá e reclama com seu mestre @realDonaldTrump , que tá fazendo você passar vergonha no Brasil e no e…"
2020-06-16 23:00:47.235808,Bot_Corona_V,1272568897380769793,1272568897380769793,2020-06-15 16:37:22+00:00,2020,6,15,0,16,37,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @LobodoLago: Ô @jairbolsonaro , liga lá e reclama com seu mestre @realDonaldTrump , que tá fazendo você passar vergonha no Brasil e no e…"
2020-06-16 23:00:47.571151,Bot_Corona_V,1272568897380769793,1272568897380769793,2020-06-15 16:37:22+00:00,2020,6,15,0,16,37,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @LobodoLago: Ô @jairbolsonaro , liga lá e reclama com seu mestre @realDonaldTrump , que tá fazendo você passar vergonha no Brasil e no e…"
2020-06-16 23:00:44.603639,Bot_Corona_V,1272568897380769793,1272568897380769793,2020-06-15 16:37:22+00:00,2020,6,15,0,16,37,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @LobodoLago: Ô @jairbolsonaro , liga lá e reclama com seu mestre @realDonaldTrump , que tá fazendo você passar vergonha no Brasil e no e…"
2020-06-16 23:00:44.962245,Bot_Corona_V,1272568897380769793,1272568897380769793,2020-06-15 16:37:22+00:00,2020,6,15,0,16,37,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @LobodoLago: Ô @jairbolsonaro , liga lá e reclama com seu mestre @realDonaldTrump , que tá fazendo você passar vergonha no Brasil e no e…"
2020-06-16 23:00:46.229831,Bot_Corona_V,1272568897380769793,1272568897380769793,2020-06-15 16:37:22+00:00,2020,6,15,0,16,37,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @LobodoLago: Ô @jairbolsonaro , liga lá e reclama com seu mestre @realDonaldTrump , que tá fazendo você passar vergonha no Brasil e no e…"
2020-06-16 23:00:45.724826,Bot_Corona_V,1272568897380769793,1272568897380769793,2020-06-15 16:37:22+00:00,2020,6,15,0,16,37,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @LobodoLago: Ô @jairbolsonaro , liga lá e reclama com seu mestre @realDonaldTrump , que tá fazendo você passar vergonha no Brasil e no e…"
2020-06-16 23:00:46.641989,Bot_Corona_V,1272568897380769793,1272568897380769793,2020-06-15 16:37:22+00:00,2020,6,15,0,16,37,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @LobodoLago: Ô @jairbolsonaro , liga lá e reclama com seu mestre @realDonaldTrump , que tá fazendo você passar vergonha no Brasil e no e…"
2020-06-16 23:00:45.281215,Bot_Corona_V,1272568897380769793,1272568897380769793,2020-06-15 16:37:22+00:00,2020,6,15,0,16,37,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @LobodoLago: Ô @jairbolsonaro , liga lá e reclama com seu mestre @realDonaldTrump , que tá fazendo você passar vergonha no Brasil e no e…"
2020-06-16 23:00:48.188245,Bot_Corona_V,1272568897380769793,1272568897380769793,2020-06-15 16:37:22+00:00,2020,6,15,0,16,37,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>","RT @LobodoLago: Ô @jairbolsonaro , liga lá e reclama com seu mestre @realDonaldTrump , que tá fazendo você passar vergonha no Brasil e no e…"
2020-06-16 23:00:44.603639,Bot_Corona_V,1272631870795198466,1272631870795198466,2020-06-15 20:47:37+00:00,2020,6,15,0,20,47,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @nadiaulloa1: Últimas informações sobre a situação do #Coronavírus na #AméricaLatina. #Chile #SebastiánPiñera #Brasil #JairBolsonaro #Al…
2020-06-16 23:00:45.724826,Bot_Corona_V,1272631870795198466,1272631870795198466,2020-06-15 20:47:37+00:00,2020,6,15,0,20,47,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @nadiaulloa1: Últimas informações sobre a situação do #Coronavírus na #AméricaLatina. #Chile #SebastiánPiñera #Brasil #JairBolsonaro #Al…
2020-06-16 23:00:47.884337,Bot_Corona_V,1272631870795198466,1272631870795198466,2020-06-15 20:47:37+00:00,2020,6,15,0,20,47,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @nadiaulloa1: Últimas informações sobre a situação do #Coronavírus na #AméricaLatina. #Chile #SebastiánPiñera #Brasil #JairBolsonaro #Al…
2020-06-16 23:00:47.235808,Bot_Corona_V,1272631870795198466,1272631870795198466,2020-06-15 20:47:37+00:00,2020,6,15,0,20,47,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @nadiaulloa1: Últimas informações sobre a situação do #Coronavírus na #AméricaLatina. #Chile #SebastiánPiñera #Brasil #JairBolsonaro #Al…
2020-06-16 23:00:46.229831,Bot_Corona_V,1272631870795198466,1272631870795198466,2020-06-15 20:47:37+00:00,2020,6,15,0,20,47,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @nadiaulloa1: Últimas informações sobre a situação do #Coronavírus na #AméricaLatina. #Chile #SebastiánPiñera #Brasil #JairBolsonaro #Al…
2020-06-16 23:00:47.571151,Bot_Corona_V,1272631870795198466,1272631870795198466,2020-06-15 20:47:37+00:00,2020,6,15,0,20,47,0,"<a href=""https://github.com/snowlew"" rel=""nofollow"">Alpha-sun</a>",RT @nadiaulloa1: Últimas informações sobre a situação do #Coronavírus na #AméricaLatina. #Chile #SebastiánPiñera #Brasil #JairBolsonaro #Al…
